lat,lon,data,anno,localita,area,vittime,vittime_civili,tipo_violenza,attore_a,attore_b,precisione_geo
31.297,34.24344,2024-05-18,2024,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-18,2024,Rafah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-05-18,2024,Jabaliyah refugee camp,Gaza Strip,28,28,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.30675,34.3611,2024-05-18,2024,Khuzaa town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-18,2024,Nuseirat refugee camp,Gaza Strip,5,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42136,34.38538,2024-05-18,2024,Maghazi refugee camp,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2024-05-19,2024,Jabaliyah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-19,2024,Nuseirat refugee camp,Gaza Strip,31,31,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-19,2024,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-19,2024,Gaza town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2024-05-19,2024,Deir al-Balah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-19,2024,Gaza town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-05-19,2024,Jabaliyah refugee camp,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5464,34.49514,2024-05-19,2024,Beit Lahiya town,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2024-05-19,2024,Jabaliyah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.53639,34.49454,2024-05-20,2024,Jabaliyah refugee camp,Gaza Strip,13,13,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-20,2024,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2024-05-20,2024,Jabaliyah town,Gaza Strip,13,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5464,34.49514,2024-05-20,2024,Beit Lahiya town,Gaza Strip,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-20,2024,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-20,2024,Gaza town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-20,2024,Rafah town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-20,2024,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-20,2024,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5464,34.49514,2024-05-21,2024,Beit Lahiya town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-21,2024,Rafah town,Gaza Strip,5,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-21,2024,Gaza town,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-21,2024,Gaza town,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.32371,34.34759,2024-05-21,2024,Abassan town,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-21,2024,Gaza town,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-05-22,2024,Jabaliyah refugee camp,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42844,34.36595,2024-05-22,2024,Az-Zawayda village,Gaza Strip,12,12,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-05-22,2024,Jabaliyah refugee camp,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2024-05-22,2024,Jabaliyah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.42844,34.36595,2024-05-22,2024,Az-Zawayda village,Gaza Strip,10,10,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2024-05-22,2024,Jabaliyah town,Gaza Strip,6,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-22,2024,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-22,2024,Gaza town,Gaza Strip,10,10,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-05-22,2024,Jabaliyah refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-22,2024,Nuseirat refugee camp,Gaza Strip,8,8,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.45943,35.30086,2024-05-22,2024,Jenin town,West Bank,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.45943,35.30086,2024-05-22,2024,Jenin town,West Bank,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.45943,35.30086,2024-05-22,2024,Jenin town,West Bank,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.45943,35.30086,2024-05-22,2024,Jenin town,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,1
31.44766,34.39287,2024-05-23,2024,Nuseirat refugee camp,Gaza Strip,8,8,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-23,2024,Gaza town,Gaza Strip,16,16,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-23,2024,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2024-05-23,2024,Deir al-Balah town,Gaza Strip,12,12,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2024-05-23,2024,Deir al-Balah town,Gaza Strip,16,16,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.46111,35.3,2024-05-23,2024,Jenin refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2024-05-24,2024,Gaza town,Gaza Strip,8,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-24,2024,Gaza town,Gaza Strip,10,10,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-05-24,2024,Jabaliyah refugee camp,Gaza Strip,5,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-24,2024,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42844,34.36595,2024-05-24,2024,Az-Zawayda village,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-25,2024,Nuseirat refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.46389,34.37556,2024-05-25,2024,Wadi Ghazzah location,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-25,2024,Rafah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-25,2024,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-25,2024,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-25,2024,Rafah town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5353,34.53579,2024-05-25,2024,Beit Hanoun town,Gaza Strip,10,10,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-05-25,2024,Khan Younis town,Gaza Strip,10,10,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-25,2024,Nuseirat refugee camp,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-26,2024,Rafah town,Gaza Strip,6,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.32371,34.34759,2024-05-26,2024,Abassan town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-26,2024,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2024-05-26,2024,Jabaliyah town,Gaza Strip,13,13,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-26,2024,Rafah town,Gaza Strip,45,40,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-26,2024,Nuseirat refugee camp,Gaza Strip,9,9,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-26,2024,Rafah town,Gaza Strip,5,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2024-05-26,2024,Jabaliyah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.297,34.24344,2024-05-27,2024,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-27,2024,Gaza town,Gaza Strip,5,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-05-27,2024,Al-Burayij refugee camp,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-27,2024,Nuseirat refugee camp,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-27,2024,Rafah town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44861,34.3925,2024-05-27,2024,Nuseirat town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-27,2024,Rafah town,Gaza Strip,7,7,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-27,2024,Rafah town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-27,2024,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-05-28,2024,Al-Burayij refugee camp,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-28,2024,Rafah town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-28,2024,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-28,2024,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-28,2024,Rafah town,Gaza Strip,7,7,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-28,2024,Rafah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5464,34.49514,2024-05-28,2024,Beit Lahiya town,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-28,2024,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-28,2024,Rafah town,Gaza Strip,21,21,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44861,34.3925,2024-05-28,2024,Nuseirat town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-28,2024,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.53639,34.49454,2024-05-28,2024,Jabaliyah refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-05-29,2024,Khan Younis town,Gaza Strip,7,7,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-29,2024,Gaza town,Gaza Strip,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-05-29,2024,Al-Burayij refugee camp,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-05-29,2024,Khan Younis town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-29,2024,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-29,2024,Rafah town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-29,2024,Rafah town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-29,2024,Rafah town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-30,2024,Nuseirat refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-30,2024,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-30,2024,Rafah town,Gaza Strip,12,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53491,34.44662,2024-05-30,2024,al-Shati refugee camp,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-05-30,2024,Jabaliyah refugee camp,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-05-30,2024,Rafah town,Gaza Strip,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.43953,34.40294,2024-05-31,2024,Al-Burayij refugee camp,Gaza Strip,8,8,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-05-31,2024,Al-Burayij refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-05-31,2024,Nuseirat refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-31,2024,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-05-31,2024,Jabaliyah refugee camp,Gaza Strip,70,70,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-05-31,2024,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-01,2024,Gaza town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42507,34.3734,2024-06-01,2024,Gaza Strip,Gaza Strip,282,88,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
31.51667,34.45,2024-06-02,2024,Gaza town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53639,34.49454,2024-06-02,2024,Jabaliyah refugee camp,Gaza Strip,50,50,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42844,34.36595,2024-06-02,2024,Az-Zawayda village,Gaza Strip,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-02,2024,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-02,2024,Rafah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-06-02,2024,Nuseirat refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-06-02,2024,Al-Burayij refugee camp,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-02,2024,Gaza town,Gaza Strip,8,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-06-03,2024,Khan Younis town,Gaza Strip,10,10,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-06-03,2024,Khan Younis town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-03,2024,Gaza town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-03,2024,Gaza town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2024-06-03,2024,Deir al-Balah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-06-03,2024,Khan Younis town,Gaza Strip,10,10,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-03,2024,Rafah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-03,2024,Rafah town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-03,2024,Rafah town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-06-04,2024,Al-Burayij refugee camp,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-04,2024,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2024-06-04,2024,Deir al-Balah town,Gaza Strip,8,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.31037,35.02863,2024-06-04,2024,Tulkarm town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.43953,34.40294,2024-06-05,2024,Al-Burayij refugee camp,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-05,2024,Rafah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42136,34.38538,2024-06-05,2024,Maghazi refugee camp,Gaza Strip,8,8,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2024-06-05,2024,Deir al-Balah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-06-05,2024,Al-Burayij refugee camp,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-05,2024,Gaza town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2024-06-05,2024,Jabaliyah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.297,34.24344,2024-06-06,2024,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.51667,34.45,2024-06-06,2024,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-06-06,2024,Nuseirat refugee camp,Gaza Strip,5,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-06-06,2024,Nuseirat refugee camp,Gaza Strip,40,23,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-06-06,2024,Nuseirat refugee camp,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-06-06,2024,Khan Younis town,Gaza Strip,9,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
32.45943,35.30086,2024-06-06,2024,Jenin town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.46111,35.3,2024-06-06,2024,Jenin refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2024-06-07,2024,Gaza town,Gaza Strip,5,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42136,34.38538,2024-06-07,2024,Maghazi refugee camp,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-07,2024,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2024-06-07,2024,Deir al-Balah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-07,2024,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42136,34.38538,2024-06-07,2024,Maghazi refugee camp,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-06-07,2024,Nuseirat refugee camp,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-07,2024,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53491,34.44662,2024-06-07,2024,al-Shati refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.32371,34.34759,2024-06-07,2024,Abassan town,Gaza Strip,8,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2024-06-07,2024,Deir al-Balah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-07,2024,Gaza town,Gaza Strip,11,11,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-07,2024,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42844,34.36595,2024-06-07,2024,Az-Zawayda village,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-08,2024,Gaza town,Gaza Strip,5,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-06-08,2024,Nuseirat refugee camp,Gaza Strip,274,158,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.43953,34.40294,2024-06-08,2024,Al-Burayij refugee camp,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.30717,35.11694,2024-06-08,2024,Anabta village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.43953,34.40294,2024-06-09,2024,Al-Burayij refugee camp,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-09,2024,Rafah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-09,2024,Gaza town,Gaza Strip,4,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42136,34.38538,2024-06-09,2024,Maghazi refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-06-09,2024,Nuseirat refugee camp,Gaza Strip,6,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.44766,34.39287,2024-06-09,2024,Nuseirat refugee camp,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-06-09,2024,Al-Burayij refugee camp,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.29369,35.34457,2024-06-10,2024,Al-Far'a Camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.51667,34.45,2024-06-10,2024,Gaza town,Gaza Strip,6,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-10,2024,Rafah town,Gaza Strip,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.51667,34.45,2024-06-10,2024,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-10,2024,Rafah town,Gaza Strip,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-06-10,2024,Khan Younis town,Gaza Strip,5,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.9275,35.09528,2024-06-10,2024,Kafr Ni'ma village,West Bank,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2024-06-10,2024,Khan Younis town,Gaza Strip,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.31037,35.02863,2024-06-10,2024,Tulkarm town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.47798,35.25379,2024-06-11,2024,Kafr Dan village,West Bank,6,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.51667,34.45,2024-06-11,2024,Gaza town,Gaza Strip,8,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42844,34.36595,2024-06-11,2024,Az-Zawayda village,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-11,2024,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-11,2024,Gaza town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2024-06-12,2024,Rafah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-12,2024,Gaza town,Gaza Strip,7,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2024-06-12,2024,Gaza town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2024-06-12,2024,Al-Burayij refugee camp,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
